model,speaker_id,dialect,text,construct,guise,rating,model_label,dialect_label
qwen3,WHN_010,WHN,农民在山坡上种了树,Trust,CMN,5.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,农民在山坡上种了树,Trust,DIA,5.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,农民在山坡上种了树,Warmth,CMN,4.666666666666667,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,农民在山坡上种了树,Warmth,DIA,5.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,动物会随季节变化换毛,Ability,CMN,6.333333333333333,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,动物会随季节变化换毛,Ability,DIA,4.533333333333333,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,动物会随季节变化换毛,Trust,CMN,7.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,动物会随季节变化换毛,Trust,DIA,5.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,动物会随季节变化换毛,Warmth,CMN,5.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,动物会随季节变化换毛,Warmth,DIA,5.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,有一只鹰在天上飞,Ability,CMN,4.333333333333333,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,有一只鹰在天上飞,Ability,DIA,4.333333333333333,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,有一只鹰在天上飞,Trust,CMN,5.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,有一只鹰在天上飞,Trust,DIA,4.8,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,有一只鹰在天上飞,Warmth,CMN,4.933333333333334,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,有一只鹰在天上飞,Warmth,DIA,5.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,病人需要及时治疗,Ability,CMN,6.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,病人需要及时治疗,Ability,DIA,6.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,病人需要及时治疗,Trust,CMN,6.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,病人需要及时治疗,Trust,DIA,6.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,病人需要及时治疗,Warmth,CMN,5.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,病人需要及时治疗,Warmth,DIA,5.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,这本书印制精良,Ability,CMN,6.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,这本书印制精良,Ability,DIA,4.666666666666667,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,这本书印制精良,Trust,CMN,6.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,这本书印制精良,Trust,DIA,5.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,这本书印制精良,Warmth,CMN,5.266666666666667,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,这本书印制精良,Warmth,DIA,4.333333333333333,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,锅里的包子熟了,Ability,CMN,3.8000000000000003,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,锅里的包子熟了,Ability,DIA,3.733333333333333,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,锅里的包子熟了,Trust,CMN,5.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,锅里的包子熟了,Trust,DIA,5.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,锅里的包子熟了,Warmth,CMN,5.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,锅里的包子熟了,Warmth,DIA,5.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,阴天出门要带雨伞,Ability,CMN,5.533333333333334,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,阴天出门要带雨伞,Ability,DIA,5.333333333333333,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,阴天出门要带雨伞,Trust,CMN,5.2,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,阴天出门要带雨伞,Trust,DIA,5.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,阴天出门要带雨伞,Warmth,CMN,5.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,阴天出门要带雨伞,Warmth,DIA,5.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,面条在锅里煮着,Ability,CMN,3.9333333333333336,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,面条在锅里煮着,Ability,DIA,3.6,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,面条在锅里煮着,Trust,CMN,5.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,面条在锅里煮着,Trust,DIA,5.0,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,面条在锅里煮着,Warmth,CMN,4.666666666666667,Qwen3-Omni-Flash,Wuhan
qwen3,WHN_010,WHN,面条在锅里煮着,Warmth,DIA,5.0,Qwen3-Omni-Flash,Wuhan
qwen3,XIA_020,XIA,儿童需要悉心抚养,Ability,CMN,6.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,儿童需要悉心抚养,Ability,DIA,3.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,儿童需要悉心抚养,Trust,CMN,6.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,儿童需要悉心抚养,Trust,DIA,3.8,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,儿童需要悉心抚养,Warmth,CMN,6.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,儿童需要悉心抚养,Warmth,DIA,3.4,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,农民在山坡上种了树,Ability,CMN,3.3333333333333335,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,农民在山坡上种了树,Ability,DIA,3.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,农民在山坡上种了树,Trust,CMN,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,农民在山坡上种了树,Trust,DIA,4.4,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,农民在山坡上种了树,Warmth,CMN,4.666666666666667,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,农民在山坡上种了树,Warmth,DIA,3.8666666666666667,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,动物会随季节变化换毛,Ability,CMN,6.333333333333333,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,动物会随季节变化换毛,Ability,DIA,4.333333333333333,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,动物会随季节变化换毛,Trust,CMN,6.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,动物会随季节变化换毛,Trust,DIA,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,动物会随季节变化换毛,Warmth,CMN,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,动物会随季节变化换毛,Warmth,DIA,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,有一只鹰在天上飞,Ability,CMN,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,有一只鹰在天上飞,Ability,DIA,2.6666666666666665,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,有一只鹰在天上飞,Trust,CMN,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,有一只鹰在天上飞,Trust,DIA,3.2,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,有一只鹰在天上飞,Warmth,CMN,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,有一只鹰在天上飞,Warmth,DIA,3.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,病人需要及时治疗,Ability,CMN,5.666666666666667,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,病人需要及时治疗,Ability,DIA,3.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,病人需要及时治疗,Trust,CMN,6.2,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,病人需要及时治疗,Trust,DIA,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,病人需要及时治疗,Warmth,CMN,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,病人需要及时治疗,Warmth,DIA,6.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,这本书印制精良,Ability,CMN,6.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,这本书印制精良,Ability,DIA,6.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,这本书印制精良,Trust,CMN,6.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,这本书印制精良,Trust,DIA,6.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,这本书印制精良,Warmth,CMN,5.333333333333333,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,这本书印制精良,Warmth,DIA,5.066666666666666,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,锅里的包子熟了,Ability,CMN,4.333333333333333,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,锅里的包子熟了,Ability,DIA,3.6666666666666665,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,锅里的包子熟了,Trust,CMN,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,锅里的包子熟了,Trust,DIA,4.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,锅里的包子熟了,Warmth,CMN,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,锅里的包子熟了,Warmth,DIA,4.6000000000000005,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,阴天出门要带雨伞,Ability,CMN,5.066666666666666,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,阴天出门要带雨伞,Ability,DIA,5.066666666666666,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,阴天出门要带雨伞,Trust,CMN,5.8,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,阴天出门要带雨伞,Trust,DIA,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,阴天出门要带雨伞,Warmth,CMN,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,阴天出门要带雨伞,Warmth,DIA,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,面条在锅里煮着,Ability,CMN,4.333333333333333,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,面条在锅里煮着,Ability,DIA,5.933333333333334,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,面条在锅里煮着,Trust,CMN,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,面条在锅里煮着,Trust,DIA,5.6,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,面条在锅里煮着,Warmth,CMN,4.3999999999999995,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_020,XIA,面条在锅里煮着,Warmth,DIA,5.466666666666666,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,儿童需要悉心抚养,Ability,CMN,5.666666666666667,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,儿童需要悉心抚养,Ability,DIA,6.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,儿童需要悉心抚养,Trust,CMN,6.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,儿童需要悉心抚养,Trust,DIA,6.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,儿童需要悉心抚养,Warmth,CMN,6.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,儿童需要悉心抚养,Warmth,DIA,5.866666666666667,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,农民在山坡上种了树,Ability,CMN,3.266666666666667,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,农民在山坡上种了树,Ability,DIA,2.733333333333333,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,农民在山坡上种了树,Trust,CMN,4.6,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,农民在山坡上种了树,Trust,DIA,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,农民在山坡上种了树,Warmth,CMN,4.533333333333334,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,农民在山坡上种了树,Warmth,DIA,4.733333333333333,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,动物会随季节变化换毛,Ability,CMN,6.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,动物会随季节变化换毛,Ability,DIA,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,动物会随季节变化换毛,Trust,CMN,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,动物会随季节变化换毛,Trust,DIA,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,动物会随季节变化换毛,Warmth,CMN,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,动物会随季节变化换毛,Warmth,DIA,4.733333333333333,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,有一只鹰在天上飞,Ability,CMN,4.333333333333333,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,有一只鹰在天上飞,Ability,DIA,3.6666666666666665,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,有一只鹰在天上飞,Trust,CMN,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,有一只鹰在天上飞,Trust,DIA,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,有一只鹰在天上飞,Warmth,CMN,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,有一只鹰在天上飞,Warmth,DIA,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,病人需要及时治疗,Ability,CMN,5.8,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,病人需要及时治疗,Ability,DIA,6.2,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,病人需要及时治疗,Trust,CMN,6.6,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,病人需要及时治疗,Trust,DIA,6.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,病人需要及时治疗,Warmth,CMN,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,病人需要及时治疗,Warmth,DIA,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,这本书印制精良,Ability,CMN,6.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,这本书印制精良,Ability,DIA,5.333333333333333,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,这本书印制精良,Trust,CMN,6.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,这本书印制精良,Trust,DIA,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,这本书印制精良,Warmth,CMN,5.333333333333333,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,这本书印制精良,Warmth,DIA,4.6000000000000005,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,锅里的包子熟了,Ability,CMN,4.2,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,锅里的包子熟了,Ability,DIA,3.4,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,锅里的包子熟了,Trust,CMN,4.8,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,锅里的包子熟了,Trust,DIA,4.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,锅里的包子熟了,Warmth,CMN,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,锅里的包子熟了,Warmth,DIA,4.666666666666667,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,阴天出门要带雨伞,Ability,CMN,5.133333333333334,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,阴天出门要带雨伞,Ability,DIA,5.333333333333333,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,阴天出门要带雨伞,Trust,CMN,5.2,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,阴天出门要带雨伞,Trust,DIA,6.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,阴天出门要带雨伞,Warmth,CMN,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,阴天出门要带雨伞,Warmth,DIA,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,面条在锅里煮着,Ability,CMN,3.533333333333333,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,面条在锅里煮着,Ability,DIA,3.9333333333333336,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,面条在锅里煮着,Trust,CMN,4.6,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,面条在锅里煮着,Trust,DIA,5.0,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,面条在锅里煮着,Warmth,CMN,4.533333333333333,Qwen3-Omni-Flash,Xi'an
qwen3,XIA_027,XIA,面条在锅里煮着,Warmth,DIA,4.333333333333333,Qwen3-Omni-Flash,Xi'an
qwen3.5,BEI_004,BEI,儿童需要悉心抚养,Ability,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,儿童需要悉心抚养,Ability,DIA,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,儿童需要悉心抚养,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,儿童需要悉心抚养,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,儿童需要悉心抚养,Warmth,CMN,5.6000000000000005,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,儿童需要悉心抚养,Warmth,DIA,5.333333333333333,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,农民在山坡上种了树,Ability,CMN,5.3999999999999995,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,农民在山坡上种了树,Ability,DIA,5.533333333333334,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,农民在山坡上种了树,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,农民在山坡上种了树,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,农民在山坡上种了树,Warmth,CMN,4.8,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,农民在山坡上种了树,Warmth,DIA,4.933333333333334,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,动物会随季节变化换毛,Ability,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,动物会随季节变化换毛,Ability,DIA,5.933333333333334,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,动物会随季节变化换毛,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,动物会随季节变化换毛,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,动物会随季节变化换毛,Warmth,CMN,5.066666666666666,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,动物会随季节变化换毛,Warmth,DIA,5.2,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,有一只鹰在天上飞,Ability,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,有一只鹰在天上飞,Ability,DIA,5.6000000000000005,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,有一只鹰在天上飞,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,有一只鹰在天上飞,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,有一只鹰在天上飞,Warmth,CMN,5.733333333333333,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,有一只鹰在天上飞,Warmth,DIA,5.666666666666667,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,病人需要及时治疗,Ability,CMN,6.133333333333333,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,病人需要及时治疗,Ability,DIA,6.066666666666666,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,病人需要及时治疗,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,病人需要及时治疗,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,病人需要及时治疗,Warmth,CMN,4.466666666666667,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,病人需要及时治疗,Warmth,DIA,4.466666666666667,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,这本书印制精良,Ability,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,这本书印制精良,Ability,DIA,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,这本书印制精良,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,这本书印制精良,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,这本书印制精良,Warmth,CMN,5.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,这本书印制精良,Warmth,DIA,4.866666666666666,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,锅里的包子熟了,Ability,CMN,5.3999999999999995,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,锅里的包子熟了,Ability,DIA,5.133333333333334,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,锅里的包子熟了,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,锅里的包子熟了,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,锅里的包子熟了,Warmth,CMN,5.533333333333334,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,锅里的包子熟了,Warmth,DIA,5.3999999999999995,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,阴天出门要带雨伞,Ability,CMN,5.6000000000000005,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,阴天出门要带雨伞,Ability,DIA,4.666666666666667,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,阴天出门要带雨伞,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,阴天出门要带雨伞,Trust,DIA,5.6,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,阴天出门要带雨伞,Warmth,CMN,5.466666666666666,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,阴天出门要带雨伞,Warmth,DIA,4.866666666666666,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,面条在锅里煮着,Ability,CMN,5.333333333333333,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,面条在锅里煮着,Ability,DIA,5.333333333333333,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,面条在锅里煮着,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,面条在锅里煮着,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,面条在锅里煮着,Warmth,CMN,5.266666666666667,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_004,BEI,面条在锅里煮着,Warmth,DIA,5.2,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,儿童需要悉心抚养,Ability,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,儿童需要悉心抚养,Ability,DIA,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,儿童需要悉心抚养,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,儿童需要悉心抚养,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,儿童需要悉心抚养,Warmth,CMN,5.466666666666666,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,儿童需要悉心抚养,Warmth,DIA,5.333333333333333,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,农民在山坡上种了树,Ability,CMN,5.333333333333333,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,农民在山坡上种了树,Ability,DIA,5.333333333333333,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,农民在山坡上种了树,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,农民在山坡上种了树,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,农民在山坡上种了树,Warmth,CMN,4.8,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,农民在山坡上种了树,Warmth,DIA,4.8,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,动物会随季节变化换毛,Ability,CMN,5.866666666666667,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,动物会随季节变化换毛,Ability,DIA,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,动物会随季节变化换毛,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,动物会随季节变化换毛,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,动物会随季节变化换毛,Warmth,CMN,4.733333333333333,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,动物会随季节变化换毛,Warmth,DIA,4.866666666666666,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,有一只鹰在天上飞,Ability,CMN,5.133333333333334,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,有一只鹰在天上飞,Ability,DIA,4.8,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,有一只鹰在天上飞,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,有一只鹰在天上飞,Trust,DIA,5.8,Qwen3.5-Omni-Plus,Beijing
